timestamp_local,load_MWh
2020-01-01 01:00:00+01:00,5768.2
2020-01-01 02:00:00+01:00,5591.9
2020-01-01 03:00:00+01:00,5319.3
2020-01-01 04:00:00+01:00,5249.1
2020-01-01 05:00:00+01:00,5380.799999999999
2020-01-01 06:00:00+01:00,5487.0
2020-01-01 07:00:00+01:00,5833.3
2020-01-01 08:00:00+01:00,6143.7
2020-01-01 09:00:00+01:00,6408.1
2020-01-01 10:00:00+01:00,6657.0
2020-01-01 11:00:00+01:00,6745.7
2020-01-01 12:00:00+01:00,6699.8
2020-01-01 13:00:00+01:00,6533.9
2020-01-01 14:00:00+01:00,6452.4
2020-01-01 15:00:00+01:00,6531.7
2020-01-01 16:00:00+01:00,6942.200000000001
2020-01-01 17:00:00+01:00,7399.0
2020-01-01 18:00:00+01:00,7427.3
2020-01-01 19:00:00+01:00,7259.1
2020-01-01 20:00:00+01:00,6901.0
2020-01-01 21:00:00+01:00,6538.8
2020-01-01 22:00:00+01:00,6471.9
2020-01-01 23:00:00+01:00,6096.3
2020-01-02 00:00:00+01:00,5808.9
2020-01-02 01:00:00+01:00,5572.9
2020-01-02 02:00:00+01:00,5480.5
2020-01-02 03:00:00+01:00,5405.0
2020-01-02 04:00:00+01:00,5569.3
2020-01-02 05:00:00+01:00,6104.7
2020-01-02 06:00:00+01:00,6904.3
2020-01-02 07:00:00+01:00,7659.8
2020-01-02 08:00:00+01:00,8040.0
2020-01-02 09:00:00+01:00,8235.3
2020-01-02 10:00:00+01:00,8182.0
2020-01-02 11:00:00+01:00,8126.3
2020-01-02 12:00:00+01:00,7945.1
2020-01-02 13:00:00+01:00,7756.9
2020-01-02 14:00:00+01:00,7721.0
2020-01-02 15:00:00+01:00,7822.0
2020-01-02 16:00:00+01:00,8176.5
2020-01-02 17:00:00+01:00,8641.5
2020-01-02 18:00:00+01:00,8537.6
2020-01-02 19:00:00+01:00,8144.5
2020-01-02 20:00:00+01:00,7643.5
2020-01-02 21:00:00+01:00,7120.5
2020-01-02 22:00:00+01:00,6995.8
2020-01-02 23:00:00+01:00,6555.7
2020-01-03 00:00:00+01:00,6281.8
2020-01-03 01:00:00+01:00,6028.5
2020-01-03 02:00:00+01:00,5894.3
2020-01-03 03:00:00+01:00,5781.8
2020-01-03 04:00:00+01:00,5878.8
2020-01-03 05:00:00+01:00,6400.5
2020-01-03 06:00:00+01:00,7114.900000000001
2020-01-03 07:00:00+01:00,7842.799999999999
2020-01-03 08:00:00+01:00,8293.9
2020-01-03 09:00:00+01:00,8529.4
2020-01-03 10:00:00+01:00,8603.0
2020-01-03 11:00:00+01:00,8589.3
2020-01-03 12:00:00+01:00,8465.7
2020-01-03 13:00:00+01:00,8323.7
2020-01-03 14:00:00+01:00,8224.6
2020-01-03 15:00:00+01:00,8206.5
2020-01-03 16:00:00+01:00,8476.8
2020-01-03 17:00:00+01:00,8750.2
2020-01-03 18:00:00+01:00,8603.3
2020-01-03 19:00:00+01:00,8178.3
2020-01-03 20:00:00+01:00,7655.6
2020-01-03 21:00:00+01:00,7172.6
2020-01-03 22:00:00+01:00,7036.6
2020-01-03 23:00:00+01:00,6590.6
2020-01-04 00:00:00+01:00,6258.6
2020-01-04 01:00:00+01:00,5952.9
2020-01-04 02:00:00+01:00,5792.8
2020-01-04 03:00:00+01:00,5600.8
2020-01-04 04:00:00+01:00,5626.5
2020-01-04 05:00:00+01:00,5876.0
2020-01-04 06:00:00+01:00,6247.6
2020-01-04 07:00:00+01:00,6821.2
2020-01-04 08:00:00+01:00,7375.0
2020-01-04 09:00:00+01:00,7768.3
2020-01-04 10:00:00+01:00,7932.4
2020-01-04 11:00:00+01:00,8098.9
2020-01-04 12:00:00+01:00,8053.5
2020-01-04 13:00:00+01:00,7956.0
2020-01-04 14:00:00+01:00,7821.4
2020-01-04 15:00:00+01:00,7814.9
2020-01-04 16:00:00+01:00,7994.0
2020-01-04 17:00:00+01:00,8159.2
2020-01-04 18:00:00+01:00,7986.9
2020-01-04 19:00:00+01:00,7617.6
2020-01-04 20:00:00+01:00,7293.2
2020-01-04 21:00:00+01:00,6882.599999999999
2020-01-04 22:00:00+01:00,6814.1
2020-01-04 23:00:00+01:00,6398.5
2020-01-05 00:00:00+01:00,6041.1
2020-01-05 01:00:00+01:00,5796.0
2020-01-05 02:00:00+01:00,5684.2
2020-01-05 03:00:00+01:00,5517.0
2020-01-05 04:00:00+01:00,5511.6
2020-01-05 05:00:00+01:00,5650.6
2020-01-05 06:00:00+01:00,5930.1
2020-01-05 07:00:00+01:00,6363.2
2020-01-05 08:00:00+01:00,6718.1
2020-01-05 09:00:00+01:00,7028.3
2020-01-05 10:00:00+01:00,7236.9
2020-01-05 11:00:00+01:00,7339.8
2020-01-05 12:00:00+01:00,7126.5
2020-01-05 13:00:00+01:00,6921.7
2020-01-05 14:00:00+01:00,6825.9
2020-01-05 15:00:00+01:00,6881.0
2020-01-05 16:00:00+01:00,7240.3
2020-01-05 17:00:00+01:00,7677.5
2020-01-05 18:00:00+01:00,7715.5
2020-01-05 19:00:00+01:00,7510.9
2020-01-05 20:00:00+01:00,7251.6
2020-01-05 21:00:00+01:00,6934.5
2020-01-05 22:00:00+01:00,6952.299999999999
2020-01-05 23:00:00+01:00,6578.4
2020-01-06 00:00:00+01:00,6345.4
2020-01-06 01:00:00+01:00,6073.0
2020-01-06 02:00:00+01:00,5955.2
2020-01-06 03:00:00+01:00,5801.4
2020-01-06 04:00:00+01:00,5860.5
2020-01-06 05:00:00+01:00,6072.6
2020-01-06 06:00:00+01:00,6304.299999999999
2020-01-06 07:00:00+01:00,6615.0
2020-01-06 08:00:00+01:00,6937.9
2020-01-06 09:00:00+01:00,7179.4
2020-01-06 10:00:00+01:00,7244.5
2020-01-06 11:00:00+01:00,7284.5
2020-01-06 12:00:00+01:00,7058.5
2020-01-06 13:00:00+01:00,6836.7
2020-01-06 14:00:00+01:00,6699.2
2020-01-06 15:00:00+01:00,6822.9
2020-01-06 16:00:00+01:00,7211.3
2020-01-06 17:00:00+01:00,7778.700000000001
2020-01-06 18:00:00+01:00,7823.4
2020-01-06 19:00:00+01:00,7566.0
2020-01-06 20:00:00+01:00,7285.5
2020-01-06 21:00:00+01:00,6933.9
2020-01-06 22:00:00+01:00,6952.6
2020-01-06 23:00:00+01:00,6585.3
2020-01-07 00:00:00+01:00,6356.5
2020-01-07 01:00:00+01:00,6164.4
2020-01-07 02:00:00+01:00,6058.6
2020-01-07 03:00:00+01:00,5989.3
2020-01-07 04:00:00+01:00,6188.5
2020-01-07 05:00:00+01:00,6977.0
2020-01-07 06:00:00+01:00,8210.099999999999
2020-01-07 07:00:00+01:00,9189.9
2020-01-07 08:00:00+01:00,9518.8
2020-01-07 09:00:00+01:00,9540.4
2020-01-07 10:00:00+01:00,9534.400000000001
2020-01-07 11:00:00+01:00,9573.9
2020-01-07 12:00:00+01:00,9556.4
2020-01-07 13:00:00+01:00,9451.5
2020-01-07 14:00:00+01:00,9386.6
2020-01-07 15:00:00+01:00,9388.1
2020-01-07 16:00:00+01:00,9540.1
2020-01-07 17:00:00+01:00,9760.3
2020-01-07 18:00:00+01:00,9558.4
2020-01-07 19:00:00+01:00,9089.3
2020-01-07 20:00:00+01:00,8561.2
2020-01-07 21:00:00+01:00,8007.2
2020-01-07 22:00:00+01:00,7792.5
2020-01-07 23:00:00+01:00,7327.4
2020-01-08 00:00:00+01:00,7013.7
2020-01-08 01:00:00+01:00,6813.1
2020-01-08 02:00:00+01:00,6675.0
2020-01-08 03:00:00+01:00,6589.4
2020-01-08 04:00:00+01:00,6757.2
2020-01-08 05:00:00+01:00,7477.3
2020-01-08 06:00:00+01:00,8610.7
2020-01-08 07:00:00+01:00,9578.3
2020-01-08 08:00:00+01:00,9819.9
2020-01-08 09:00:00+01:00,9735.2
2020-01-08 10:00:00+01:00,9633.9
2020-01-08 11:00:00+01:00,9489.0
2020-01-08 12:00:00+01:00,9272.9
2020-01-08 13:00:00+01:00,9214.8
2020-01-08 14:00:00+01:00,9213.1
2020-01-08 15:00:00+01:00,9250.8
2020-01-08 16:00:00+01:00,9461.1
2020-01-08 17:00:00+01:00,9655.7
2020-01-08 18:00:00+01:00,9520.5
2020-01-08 19:00:00+01:00,9073.7
2020-01-08 20:00:00+01:00,8441.3
2020-01-08 21:00:00+01:00,7887.0
2020-01-08 22:00:00+01:00,7612.5
2020-01-08 23:00:00+01:00,7108.2
2020-01-09 00:00:00+01:00,6773.4
2020-01-09 01:00:00+01:00,6497.3
2020-01-09 02:00:00+01:00,6343.5
2020-01-09 03:00:00+01:00,6255.5
2020-01-09 04:00:00+01:00,6452.9
2020-01-09 05:00:00+01:00,7182.2
2020-01-09 06:00:00+01:00,8344.9
2020-01-09 07:00:00+01:00,9321.6
2020-01-09 08:00:00+01:00,9618.599999999999
2020-01-09 09:00:00+01:00,9652.6
2020-01-09 10:00:00+01:00,9654.3
2020-01-09 11:00:00+01:00,9547.2
2020-01-09 12:00:00+01:00,9330.4
2020-01-09 13:00:00+01:00,9216.9
2020-01-09 14:00:00+01:00,9146.1
2020-01-09 15:00:00+01:00,9113.0
2020-01-09 16:00:00+01:00,9345.2
2020-01-09 17:00:00+01:00,9692.2
2020-01-09 18:00:00+01:00,9559.8
2020-01-09 19:00:00+01:00,9154.7
2020-01-09 20:00:00+01:00,8621.2
2020-01-09 21:00:00+01:00,8008.9
2020-01-09 22:00:00+01:00,7735.4
2020-01-09 23:00:00+01:00,7187.0
2020-01-10 00:00:00+01:00,6921.9
2020-01-10 01:00:00+01:00,6607.6
2020-01-10 02:00:00+01:00,6485.6
2020-01-10 03:00:00+01:00,6400.6
2020-01-10 04:00:00+01:00,6562.9
2020-01-10 05:00:00+01:00,7241.8
2020-01-10 06:00:00+01:00,8403.2
2020-01-10 07:00:00+01:00,9377.5
2020-01-10 08:00:00+01:00,9807.900000000001
2020-01-10 09:00:00+01:00,9793.9
2020-01-10 10:00:00+01:00,9719.400000000001
2020-01-10 11:00:00+01:00,9624.6
2020-01-10 12:00:00+01:00,9310.4
2020-01-10 13:00:00+01:00,9064.6
2020-01-10 14:00:00+01:00,8948.8
2020-01-10 15:00:00+01:00,8994.3
2020-01-10 16:00:00+01:00,9213.5
2020-01-10 17:00:00+01:00,9538.1
2020-01-10 18:00:00+01:00,9329.5
2020-01-10 19:00:00+01:00,8878.9
2020-01-10 20:00:00+01:00,8275.2
2020-01-10 21:00:00+01:00,7703.4
2020-01-10 22:00:00+01:00,7453.5
2020-01-10 23:00:00+01:00,6936.6
2020-01-11 00:00:00+01:00,6706.4
2020-01-11 01:00:00+01:00,6398.5
2020-01-11 02:00:00+01:00,6252.4
2020-01-11 03:00:00+01:00,6058.5
2020-01-11 04:00:00+01:00,6081.8
2020-01-11 05:00:00+01:00,6387.7
2020-01-11 06:00:00+01:00,6754.6
2020-01-11 07:00:00+01:00,7272.0
2020-01-11 08:00:00+01:00,7833.0
2020-01-11 09:00:00+01:00,8174.1
2020-01-11 10:00:00+01:00,8266.1
2020-01-11 11:00:00+01:00,8274.9
2020-01-11 12:00:00+01:00,8091.8
2020-01-11 13:00:00+01:00,7882.4
2020-01-11 14:00:00+01:00,7755.8
2020-01-11 15:00:00+01:00,7761.4
2020-01-11 16:00:00+01:00,7926.5
2020-01-11 17:00:00+01:00,8348.1
2020-01-11 18:00:00+01:00,8245.5
2020-01-11 19:00:00+01:00,7935.8
2020-01-11 20:00:00+01:00,7492.4
2020-01-11 21:00:00+01:00,7160.599999999999
2020-01-11 22:00:00+01:00,7155.9
2020-01-11 23:00:00+01:00,6753.1
2020-01-12 00:00:00+01:00,6464.8
2020-01-12 01:00:00+01:00,6202.1
2020-01-12 02:00:00+01:00,6079.7
2020-01-12 03:00:00+01:00,5911.8
2020-01-12 04:00:00+01:00,5937.8
2020-01-12 05:00:00+01:00,6161.0
2020-01-12 06:00:00+01:00,6334.3
2020-01-12 07:00:00+01:00,6785.9
2020-01-12 08:00:00+01:00,7196.1
2020-01-12 09:00:00+01:00,7538.3
2020-01-12 10:00:00+01:00,7588.3
2020-01-12 11:00:00+01:00,7581.2
2020-01-12 12:00:00+01:00,7335.4
2020-01-12 13:00:00+01:00,7050.6
2020-01-12 14:00:00+01:00,6908.4
2020-01-12 15:00:00+01:00,6988.7
2020-01-12 16:00:00+01:00,7339.7
2020-01-12 17:00:00+01:00,7898.0
2020-01-12 18:00:00+01:00,8001.8
2020-01-12 19:00:00+01:00,7829.1
2020-01-12 20:00:00+01:00,7485.0
2020-01-12 21:00:00+01:00,7151.8
2020-01-12 22:00:00+01:00,7213.2
2020-01-12 23:00:00+01:00,6848.4
2020-01-13 00:00:00+01:00,6635.2
2020-01-13 01:00:00+01:00,6508.6
2020-01-13 02:00:00+01:00,6382.6
2020-01-13 03:00:00+01:00,6312.4
2020-01-13 04:00:00+01:00,6541.5
2020-01-13 05:00:00+01:00,7278.9
2020-01-13 06:00:00+01:00,8554.900000000001
2020-01-13 07:00:00+01:00,9534.6
2020-01-13 08:00:00+01:00,9865.8
2020-01-13 09:00:00+01:00,9881.8
2020-01-13 10:00:00+01:00,9758.1
2020-01-13 11:00:00+01:00,9658.9
2020-01-13 12:00:00+01:00,9368.7
2020-01-13 13:00:00+01:00,9321.6
2020-01-13 14:00:00+01:00,9336.900000000001
2020-01-13 15:00:00+01:00,9400.1
2020-01-13 16:00:00+01:00,9601.2
2020-01-13 17:00:00+01:00,9901.2
2020-01-13 18:00:00+01:00,9743.4
2020-01-13 19:00:00+01:00,9319.1
2020-01-13 20:00:00+01:00,8771.5
2020-01-13 21:00:00+01:00,8182.8
2020-01-13 22:00:00+01:00,8004.7
2020-01-13 23:00:00+01:00,7479.6
2020-01-14 00:00:00+01:00,7147.2
2020-01-14 01:00:00+01:00,6928.2
2020-01-14 02:00:00+01:00,6792.6
2020-01-14 03:00:00+01:00,6721.8
2020-01-14 04:00:00+01:00,6926.1
2020-01-14 05:00:00+01:00,7625.2
2020-01-14 06:00:00+01:00,8832.9
2020-01-14 07:00:00+01:00,9790.0
2020-01-14 08:00:00+01:00,10113.3
2020-01-14 09:00:00+01:00,10115.9
2020-01-14 10:00:00+01:00,10073.8
2020-01-14 11:00:00+01:00,10048.8
2020-01-14 12:00:00+01:00,9874.4
2020-01-14 13:00:00+01:00,9744.0
2020-01-14 14:00:00+01:00,9661.6
2020-01-14 15:00:00+01:00,9715.0
2020-01-14 16:00:00+01:00,9841.5
2020-01-14 17:00:00+01:00,10081.7
2020-01-14 18:00:00+01:00,9893.7
2020-01-14 19:00:00+01:00,9477.3
2020-01-14 20:00:00+01:00,8933.8
2020-01-14 21:00:00+01:00,8269.2
2020-01-14 22:00:00+01:00,8002.9
2020-01-14 23:00:00+01:00,7498.0
2020-01-15 00:00:00+01:00,7282.6
2020-01-15 01:00:00+01:00,7002.0
2020-01-15 02:00:00+01:00,6868.4
2020-01-15 03:00:00+01:00,6754.5
2020-01-15 04:00:00+01:00,6928.6
2020-01-15 05:00:00+01:00,7639.6
2020-01-15 06:00:00+01:00,8766.4
2020-01-15 07:00:00+01:00,9798.4
2020-01-15 08:00:00+01:00,10141.9
2020-01-15 09:00:00+01:00,10236.2
2020-01-15 10:00:00+01:00,10247.5
2020-01-15 11:00:00+01:00,10153.0
2020-01-15 12:00:00+01:00,9923.9
2020-01-15 13:00:00+01:00,9801.2
2020-01-15 14:00:00+01:00,9737.0
2020-01-15 15:00:00+01:00,9774.7
2020-01-15 16:00:00+01:00,9843.1
2020-01-15 17:00:00+01:00,10079.9
2020-01-15 18:00:00+01:00,9908.3
2020-01-15 19:00:00+01:00,9475.1
2020-01-15 20:00:00+01:00,8828.2
2020-01-15 21:00:00+01:00,8289.6
2020-01-15 22:00:00+01:00,8015.7
2020-01-15 23:00:00+01:00,7500.6
2020-01-16 00:00:00+01:00,7188.9
2020-01-16 01:00:00+01:00,6963.7
2020-01-16 02:00:00+01:00,6767.9
2020-01-16 03:00:00+01:00,6627.5
2020-01-16 04:00:00+01:00,6803.3
2020-01-16 05:00:00+01:00,7488.9
2020-01-16 06:00:00+01:00,8681.3
2020-01-16 07:00:00+01:00,9658.5
2020-01-16 08:00:00+01:00,10010.6
2020-01-16 09:00:00+01:00,10040.2
2020-01-16 10:00:00+01:00,10044.3
2020-01-16 11:00:00+01:00,9951.0
2020-01-16 12:00:00+01:00,9661.7
2020-01-16 13:00:00+01:00,9556.0
2020-01-16 14:00:00+01:00,9481.0
2020-01-16 15:00:00+01:00,9467.4
2020-01-16 16:00:00+01:00,9563.0
2020-01-16 17:00:00+01:00,9869.4
2020-01-16 18:00:00+01:00,9816.8
2020-01-16 19:00:00+01:00,9375.2
2020-01-16 20:00:00+01:00,8817.1
2020-01-16 21:00:00+01:00,8206.2
2020-01-16 22:00:00+01:00,7932.2
2020-01-16 23:00:00+01:00,7423.0
2020-01-17 00:00:00+01:00,7183.0
2020-01-17 01:00:00+01:00,6894.9
2020-01-17 02:00:00+01:00,6729.7
2020-01-17 03:00:00+01:00,6606.8
2020-01-17 04:00:00+01:00,6794.6
2020-01-17 05:00:00+01:00,7553.7
2020-01-17 06:00:00+01:00,8671.3
2020-01-17 07:00:00+01:00,9684.7
2020-01-17 08:00:00+01:00,10040.8
2020-01-17 09:00:00+01:00,10067.0
2020-01-17 10:00:00+01:00,10071.599999999999
2020-01-17 11:00:00+01:00,10013.6
2020-01-17 12:00:00+01:00,9773.1
2020-01-17 13:00:00+01:00,9561.0
2020-01-17 14:00:00+01:00,9372.3
2020-01-17 15:00:00+01:00,9368.4
2020-01-17 16:00:00+01:00,9464.9
2020-01-17 17:00:00+01:00,9837.6
2020-01-17 18:00:00+01:00,9620.6
2020-01-17 19:00:00+01:00,9157.4
2020-01-17 20:00:00+01:00,8509.3
2020-01-17 21:00:00+01:00,7967.9
2020-01-17 22:00:00+01:00,7794.0
2020-01-17 23:00:00+01:00,7313.5
2020-01-18 00:00:00+01:00,6938.4
2020-01-18 01:00:00+01:00,6605.7
2020-01-18 02:00:00+01:00,6436.1
2020-01-18 03:00:00+01:00,6286.3
2020-01-18 04:00:00+01:00,6330.1
2020-01-18 05:00:00+01:00,6562.2
2020-01-18 06:00:00+01:00,6994.3
2020-01-18 07:00:00+01:00,7587.2
2020-01-18 08:00:00+01:00,8181.9
2020-01-18 09:00:00+01:00,8664.3
2020-01-18 10:00:00+01:00,8967.6
2020-01-18 11:00:00+01:00,9107.7
2020-01-18 12:00:00+01:00,8912.5
2020-01-18 13:00:00+01:00,8642.8
2020-01-18 14:00:00+01:00,8426.5
2020-01-18 15:00:00+01:00,8351.6
2020-01-18 16:00:00+01:00,8423.1
2020-01-18 17:00:00+01:00,8685.1
2020-01-18 18:00:00+01:00,8522.8
2020-01-18 19:00:00+01:00,8139.4
2020-01-18 20:00:00+01:00,7734.7
2020-01-18 21:00:00+01:00,7298.5
2020-01-18 22:00:00+01:00,7243.7
2020-01-18 23:00:00+01:00,6804.8
2020-01-19 00:00:00+01:00,6492.6
2020-01-19 01:00:00+01:00,6217.6
2020-01-19 02:00:00+01:00,6055.5
2020-01-19 03:00:00+01:00,5895.5
2020-01-19 04:00:00+01:00,5892.2
2020-01-19 05:00:00+01:00,6090.3
2020-01-19 06:00:00+01:00,6308.4
2020-01-19 07:00:00+01:00,6769.7
2020-01-19 08:00:00+01:00,7253.1
2020-01-19 09:00:00+01:00,7674.7
2020-01-19 10:00:00+01:00,7963.1
2020-01-19 11:00:00+01:00,8179.400000000001
2020-01-19 12:00:00+01:00,8011.6
2020-01-19 13:00:00+01:00,7793.8
2020-01-19 14:00:00+01:00,7534.0
2020-01-19 15:00:00+01:00,7461.1
2020-01-19 16:00:00+01:00,7661.1
2020-01-19 17:00:00+01:00,8146.3
2020-01-19 18:00:00+01:00,8236.4
2020-01-19 19:00:00+01:00,8029.8
2020-01-19 20:00:00+01:00,7708.8
2020-01-19 21:00:00+01:00,7425.2
2020-01-19 22:00:00+01:00,7479.0
2020-01-19 23:00:00+01:00,7131.5
2020-01-20 00:00:00+01:00,6854.4
2020-01-20 01:00:00+01:00,6698.3
2020-01-20 02:00:00+01:00,6601.0
2020-01-20 03:00:00+01:00,6506.9
2020-01-20 04:00:00+01:00,6664.1
2020-01-20 05:00:00+01:00,7429.3
2020-01-20 06:00:00+01:00,8635.9
2020-01-20 07:00:00+01:00,9643.4
2020-01-20 08:00:00+01:00,10037.6
2020-01-20 09:00:00+01:00,10093.5
2020-01-20 10:00:00+01:00,10101.0
2020-01-20 11:00:00+01:00,10037.5
